index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
2005-03-01 00:00:00	60	2+	9	11	0.6	3	2342	3
2005-03-01 03:00:00	60	2+	9	11	0.6	3	2342	3
2005-03-01 06:00:00	60	3+	18	11	0.6	3	2342	3
2005-03-01 09:00:00	60	3+	18	11	0.6	3	2342	3
2005-03-01 12:00:00	60	1+	5	11	0.6	3	2342	3
2005-03-01 15:00:00	60	2o	7	11	0.6	3	2342	3
2005-03-01 18:00:00	60	2-	6	11	0.6	3	2342	3
2005-03-01 21:00:00	60	3+	18	11	0.6	3	2342	3
