index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-06-07 00:00:00" 158 0+ 2 4 0.1 0 2535 3
"2019-06-07 03:00:00" 158 0+ 2 4 0.1 0 2535 3
"2019-06-07 06:00:00" 158 1o 4 4 0.1 0 2535 3
"2019-06-07 09:00:00" 158 1- 3 4 0.1 0 2535 3
"2019-06-07 12:00:00" 158 1+ 5 4 0.1 0 2535 3
"2019-06-07 15:00:00" 158 1+ 5 4 0.1 0 2535 3
"2019-06-07 18:00:00" 158 1o 4 4 0.1 0 2535 3
"2019-06-07 21:00:00" 158 1- 3 4 0.1 0 2535 3
