index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-11-15 00:00:00" 319 0o 0 2 0.0 0 2541 2
"2019-11-15 03:00:00" 319 0o 0 2 0.0 0 2541 2
"2019-11-15 06:00:00" 319 0o 0 2 0.0 0 2541 2
"2019-11-15 09:00:00" 319 0+ 2 2 0.0 0 2541 2
"2019-11-15 12:00:00" 319 0+ 2 2 0.0 0 2541 2
"2019-11-15 15:00:00" 319 1o 4 2 0.0 0 2541 2
"2019-11-15 18:00:00" 319 1+ 5 2 0.0 0 2541 2
"2019-11-15 21:00:00" 319 1- 3 2 0.0 0 2541 2
