index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
1996-06-23 00:00:00	175	1o	4	4	0.1	0	2224	16
1996-06-23 03:00:00	175	1-	3	4	0.1	0	2224	16
1996-06-23 06:00:00	175	0+	2	4	0.1	0	2224	16
1996-06-23 09:00:00	175	1-	3	4	0.1	0	2224	16
1996-06-23 12:00:00	175	2o	7	4	0.1	0	2224	16
1996-06-23 15:00:00	175	1+	5	4	0.1	0	2224	16
1996-06-23 18:00:00	175	1o	4	4	0.1	0	2224	16
1996-06-23 21:00:00	175	1-	3	4	0.1	0	2224	16
