index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
2003-01-14 00:00:00	14	3+	18	9	0.5	2	2313	9
2003-01-14 03:00:00	14	3o	15	9	0.5	2	2313	9
2003-01-14 06:00:00	14	2+	9	9	0.5	2	2313	9
2003-01-14 09:00:00	14	2+	9	9	0.5	2	2313	9
2003-01-14 12:00:00	14	2o	7	9	0.5	2	2313	9
2003-01-14 15:00:00	14	2-	6	9	0.5	2	2313	9
2003-01-14 18:00:00	14	1-	3	9	0.5	2	2313	9
2003-01-14 21:00:00	14	1+	5	9	0.5	2	2313	9
