index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
1996-04-29 00:00:00	120	0+	2	4	0.2	1	2222	15
1996-04-29 03:00:00	120	2-	6	4	0.2	1	2222	15
1996-04-29 06:00:00	120	1+	5	4	0.2	1	2222	15
1996-04-29 09:00:00	120	1o	4	4	0.2	1	2222	15
1996-04-29 12:00:00	120	1+	5	4	0.2	1	2222	15
1996-04-29 15:00:00	120	1+	5	4	0.2	1	2222	15
1996-04-29 18:00:00	120	1+	5	4	0.2	1	2222	15
1996-04-29 21:00:00	120	1o	4	4	0.2	1	2222	15
