index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-02-09 00:00:00" 40 3- 12 9 0.5 2 2530 20
"2019-02-09 03:00:00" 40 2o 7 9 0.5 2 2530 20
"2019-02-09 06:00:00" 40 2o 7 9 0.5 2 2530 20
"2019-02-09 09:00:00" 40 2+ 9 9 0.5 2 2530 20
"2019-02-09 12:00:00" 40 2- 6 9 0.5 2 2530 20
"2019-02-09 15:00:00" 40 2+ 9 9 0.5 2 2530 20
"2019-02-09 18:00:00" 40 3o 15 9 0.5 2 2530 20
"2019-02-09 21:00:00" 40 1o 4 9 0.5 2 2530 20
