index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
2015-02-01 00:00:00	32	4o	27	20	1.0	5	2476	9
2015-02-01 03:00:00	32	3-	12	20	1.0	5	2476	9
2015-02-01 06:00:00	32	3o	15	20	1.0	5	2476	9
2015-02-01 09:00:00	32	2o	7	20	1.0	5	2476	9
2015-02-01 12:00:00	32	2o	7	20	1.0	5	2476	9
2015-02-01 15:00:00	32	3o	15	20	1.0	5	2476	9
2015-02-01 18:00:00	32	4+	32	20	1.0	5	2476	9
2015-02-01 21:00:00	32	5o	48	20	1.0	5	2476	9
