index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-04-02 00:00:00" 92 1- 3 6 0.3 1 2532 18
"2019-04-02 03:00:00" 92 0+ 2 6 0.3 1 2532 18
"2019-04-02 06:00:00" 92 1- 3 6 0.3 1 2532 18
"2019-04-02 09:00:00" 92 0+ 2 6 0.3 1 2532 18
"2019-04-02 12:00:00" 92 1- 3 6 0.3 1 2532 18
"2019-04-02 15:00:00" 92 1- 3 6 0.3 1 2532 18
"2019-04-02 18:00:00" 92 3+ 18 6 0.3 1 2532 18
"2019-04-02 21:00:00" 92 3o 15 6 0.3 1 2532 18
