index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
2017-02-16 00:00:00	47	1-	3	8	0.4	2	2503	26
2017-02-16 03:00:00	47	2o	7	8	0.4	2	2503	26
2017-02-16 06:00:00	47	2+	9	8	0.4	2	2503	26
2017-02-16 09:00:00	47	1-	3	8	0.4	2	2503	26
2017-02-16 12:00:00	47	2+	9	8	0.4	2	2503	26
2017-02-16 15:00:00	47	3+	18	8	0.4	2	2503	26
2017-02-16 18:00:00	47	2+	9	8	0.4	2	2503	26
2017-02-16 21:00:00	47	2o	7	8	0.4	2	2503	26
