index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-12-09 00:00:00" 343 3- 12 4 0.1 0 2541 26
"2019-12-09 03:00:00" 343 1o 4 4 0.1 0 2541 26
"2019-12-09 06:00:00" 343 0o 0 4 0.1 0 2541 26
"2019-12-09 09:00:00" 343 0o 0 4 0.1 0 2541 26
"2019-12-09 12:00:00" 343 0+ 2 4 0.1 0 2541 26
"2019-12-09 15:00:00" 343 1- 3 4 0.1 0 2541 26
"2019-12-09 18:00:00" 343 0+ 2 4 0.1 0 2541 26
"2019-12-09 21:00:00" 343 2- 6 4 0.1 0 2541 26
