index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-03-15 00:00:00" 74 2+ 9 7 0.3 1 2531 27
"2019-03-15 03:00:00" 74 3- 12 7 0.3 1 2531 27
"2019-03-15 06:00:00" 74 2o 7 7 0.3 1 2531 27
"2019-03-15 09:00:00" 74 1- 3 7 0.3 1 2531 27
"2019-03-15 12:00:00" 74 1- 3 7 0.3 1 2531 27
"2019-03-15 15:00:00" 74 1o 4 7 0.3 1 2531 27
"2019-03-15 18:00:00" 74 3- 12 7 0.3 1 2531 27
"2019-03-15 21:00:00" 74 1o 4 7 0.3 1 2531 27
