index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
2017-08-01 00:00:00	213	1-	3	4	0.2	1	2510	3
2017-08-01 03:00:00	213	1-	3	4	0.2	1	2510	3
2017-08-01 06:00:00	213	1+	5	4	0.2	1	2510	3
2017-08-01 09:00:00	213	2-	6	4	0.2	1	2510	3
2017-08-01 12:00:00	213	2+	9	4	0.2	1	2510	3
2017-08-01 15:00:00	213	1o	4	4	0.2	1	2510	3
2017-08-01 18:00:00	213	0+	2	4	0.2	1	2510	3
2017-08-01 21:00:00	213	1-	3	4	0.2	1	2510	3
