index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
2004-05-07 00:00:00	128	3o	15	16	0.9	4	2331	2
2004-05-07 03:00:00	128	4o	27	16	0.9	4	2331	2
2004-05-07 06:00:00	128	3o	15	16	0.9	4	2331	2
2004-05-07 09:00:00	128	2+	9	16	0.9	4	2331	2
2004-05-07 12:00:00	128	3-	12	16	0.9	4	2331	2
2004-05-07 15:00:00	128	3o	15	16	0.9	4	2331	2
2004-05-07 18:00:00	128	4-	22	16	0.9	4	2331	2
2004-05-07 21:00:00	128	3o	15	16	0.9	4	2331	2
