index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
2015-11-07 00:00:00	311	5-	39	38	1.4	6	2486	18
2015-11-07 03:00:00	311	6o	80	38	1.4	6	2486	18
2015-11-07 06:00:00	311	6o	80	38	1.4	6	2486	18
2015-11-07 09:00:00	311	5-	39	38	1.4	6	2486	18
2015-11-07 12:00:00	311	4o	27	38	1.4	6	2486	18
2015-11-07 15:00:00	311	3+	18	38	1.4	6	2486	18
2015-11-07 18:00:00	311	3+	18	38	1.4	6	2486	18
2015-11-07 21:00:00	311	1o	4	38	1.4	6	2486	18
