index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
2003-08-13 00:00:00	225	3o	15	15	0.8	4	2321	4
2003-08-13 03:00:00	225	4+	32	15	0.8	4	2321	4
2003-08-13 06:00:00	225	3-	12	15	0.8	4	2321	4
2003-08-13 09:00:00	225	2-	6	15	0.8	4	2321	4
2003-08-13 12:00:00	225	3-	12	15	0.8	4	2321	4
2003-08-13 15:00:00	225	2o	7	15	0.8	4	2321	4
2003-08-13 18:00:00	225	3-	12	15	0.8	4	2321	4
2003-08-13 21:00:00	225	4-	22	15	0.8	4	2321	4
