index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-08-09 00:00:00" 221 0o 0 6 0.2 1 2537 12
"2019-08-09 03:00:00" 221 1- 3 6 0.2 1 2537 12
"2019-08-09 06:00:00" 221 1+ 5 6 0.2 1 2537 12
"2019-08-09 09:00:00" 221 2- 6 6 0.2 1 2537 12
"2019-08-09 12:00:00" 221 1+ 5 6 0.2 1 2537 12
"2019-08-09 15:00:00" 221 2o 7 6 0.2 1 2537 12
"2019-08-09 18:00:00" 221 2- 6 6 0.2 1 2537 12
"2019-08-09 21:00:00" 221 3- 12 6 0.2 1 2537 12
