index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
2003-02-08 00:00:00	39	3+	18	16	0.9	4	2314	7
2003-02-08 03:00:00	39	3+	18	16	0.9	4	2314	7
2003-02-08 06:00:00	39	3o	15	16	0.9	4	2314	7
2003-02-08 09:00:00	39	3o	15	16	0.9	4	2314	7
2003-02-08 12:00:00	39	3o	15	16	0.9	4	2314	7
2003-02-08 15:00:00	39	3-	12	16	0.9	4	2314	7
2003-02-08 18:00:00	39	3-	12	16	0.9	4	2314	7
2003-02-08 21:00:00	39	4-	22	16	0.9	4	2314	7
