index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-03-19 00:00:00" 78 1- 3 6 0.3 1 2532 4
"2019-03-19 03:00:00" 78 1- 3 6 0.3 1 2532 4
"2019-03-19 06:00:00" 78 1o 4 6 0.3 1 2532 4
"2019-03-19 09:00:00" 78 2- 6 6 0.3 1 2532 4
"2019-03-19 12:00:00" 78 2o 7 6 0.3 1 2532 4
"2019-03-19 15:00:00" 78 2- 6 6 0.3 1 2532 4
"2019-03-19 18:00:00" 78 3- 12 6 0.3 1 2532 4
"2019-03-19 21:00:00" 78 2+ 9 6 0.3 1 2532 4
