index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-09-13 00:00:00" 256 2o 7 7 0.4 2 2538 20
"2019-09-13 03:00:00" 256 3- 12 7 0.4 2 2538 20
"2019-09-13 06:00:00" 256 3- 12 7 0.4 2 2538 20
"2019-09-13 09:00:00" 256 2- 6 7 0.4 2 2538 20
"2019-09-13 12:00:00" 256 2- 6 7 0.4 2 2538 20
"2019-09-13 15:00:00" 256 1o 4 7 0.4 2 2538 20
"2019-09-13 18:00:00" 256 1+ 5 7 0.4 2 2538 20
"2019-09-13 21:00:00" 256 1o 4 7 0.4 2 2538 20
