index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
2003-07-18 00:00:00	199	3o	15	15	0.9	4	2320	5
2003-07-18 03:00:00	199	4-	22	15	0.9	4	2320	5
2003-07-18 06:00:00	199	2-	6	15	0.9	4	2320	5
2003-07-18 09:00:00	199	1+	5	15	0.9	4	2320	5
2003-07-18 12:00:00	199	2o	7	15	0.9	4	2320	5
2003-07-18 15:00:00	199	3-	12	15	0.9	4	2320	5
2003-07-18 18:00:00	199	3o	15	15	0.9	4	2320	5
2003-07-18 21:00:00	199	5-	39	15	0.9	4	2320	5
