index DOY Kp ap Ap Cp C9 BSRN NdB
"2019-01-28 00:00:00" 28 1- 3 1 0.0 0 2530 8
"2019-01-28 03:00:00" 28 0o 0 1 0.0 0 2530 8
"2019-01-28 06:00:00" 28 0+ 2 1 0.0 0 2530 8
"2019-01-28 09:00:00" 28 0o 0 1 0.0 0 2530 8
"2019-01-28 12:00:00" 28 0o 0 1 0.0 0 2530 8
"2019-01-28 15:00:00" 28 0+ 2 1 0.0 0 2530 8
"2019-01-28 18:00:00" 28 0+ 2 1 0.0 0 2530 8
"2019-01-28 21:00:00" 28 0o 0 1 0.0 0 2530 8
