index	DOY	Kp	ap	Ap	Cp	C9	BSRN	NdB
1997-05-04 00:00:00	124	2+	9	8	0.4	2	2236	7
1997-05-04 03:00:00	124	2+	9	8	0.4	2	2236	7
1997-05-04 06:00:00	124	2-	6	8	0.4	2	2236	7
1997-05-04 09:00:00	124	1o	4	8	0.4	2	2236	7
1997-05-04 12:00:00	124	1+	5	8	0.4	2	2236	7
1997-05-04 15:00:00	124	2o	7	8	0.4	2	2236	7
1997-05-04 18:00:00	124	3o	15	8	0.4	2	2236	7
1997-05-04 21:00:00	124	2-	6	8	0.4	2	2236	7
